"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";FOLFOX;Erlotinib HCl (OSI-744);1e-04;3e-06;10;1;14;56.7670945836535
"ind";FOLFOX;Erlotinib HCl (OSI-744);1e-04;1e-06;11;1;3;73.4298581932265
"ind";FOLFOX;Erlotinib HCl (OSI-744);1e-04;3e-07;11;1;14;69.3859039641512
"ind";FOLFOX;Erlotinib HCl (OSI-744);1e-04;1e-07;12;1;3;65.9857928721791
"ind";FOLFOX;Erlotinib HCl (OSI-744);1e-04;1e-08;12;1;14;74.2427262821543
"ind";FOLFOX;Vandetanib (ZD6474);0;1e-05;1;1;4;35.8361283738058
"ind";FOLFOX;Vandetanib (ZD6474);0;3e-06;1;1;15;84.5754409325532
"ind";FOLFOX;Vandetanib (ZD6474);0;1e-06;2;1;4;101.266332358537
"ind";FOLFOX;Vandetanib (ZD6474);0;3e-07;2;1;15;103.228828173234
"ind";FOLFOX;Vandetanib (ZD6474);0;1e-07;3;1;4;102.02242870792
"ind";FOLFOX;Vandetanib (ZD6474);0;1e-08;3;1;15;108.120487695048
"ind";FOLFOX;Vandetanib (ZD6474);1e-05;1e-05;4;1;4;30.9287275969361
"ind";FOLFOX;Vandetanib (ZD6474);1e-05;3e-06;4;1;15;64.2973497274634
"ind";FOLFOX;Vandetanib (ZD6474);1e-05;1e-06;5;1;4;75.8798168079186
"ind";FOLFOX;Vandetanib (ZD6474);1e-05;3e-07;5;1;15;73.3893438154609
"ind";FOLFOX;Vandetanib (ZD6474);1e-05;1e-07;6;1;4;69.539445714282
"ind";FOLFOX;Vandetanib (ZD6474);1e-05;1e-08;6;1;15;77.9437275937105
"ind";FOLFOX;Vandetanib (ZD6474);5e-05;1e-05;7;1;4;29.9749623725942
"ind";FOLFOX;Vandetanib (ZD6474);5e-05;3e-06;7;1;15;56.5480072796853
"ind";FOLFOX;Vandetanib (ZD6474);5e-05;1e-06;8;1;4;66.9405903099672
"ind";FOLFOX;Vandetanib (ZD6474);5e-05;3e-07;8;1;15;65.2792427682158
"ind";FOLFOX;Vandetanib (ZD6474);5e-05;1e-07;9;1;4;67.9673846356319
"ind";FOLFOX;Vandetanib (ZD6474);5e-05;1e-08;9;1;15;67.1725802820136
"ind";FOLFOX;Vandetanib (ZD6474);1e-04;1e-05;10;1;4;35.9161249158907
"ind";FOLFOX;Vandetanib (ZD6474);1e-04;3e-06;10;1;15;58.8245540354062
"ind";FOLFOX;Vandetanib (ZD6474);1e-04;1e-06;11;1;4;70.7275233909244
"ind";FOLFOX;Vandetanib (ZD6474);1e-04;3e-07;11;1;15;67.9890611180033
"ind";FOLFOX;Vandetanib (ZD6474);1e-04;1e-07;12;1;4;65.3700775514865
"ind";FOLFOX;Vandetanib (ZD6474);1e-04;1e-08;12;1;15;69.8356909733579
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;1e-05;1;1;5;92.6530272562412
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;3e-06;1;1;16;91.6871335239057
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;1e-06;2;1;5;96.8652322770564
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;3e-07;2;1;16;99.7802030492876
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;1e-07;3;1;5;96.3519641409049
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;1e-08;3;1;16;105.631304969398
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-05;1e-05;4;1;5;65.1780858504826
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-05;3e-06;4;1;16;67.4339883372783
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-05;1e-06;5;1;5;75.8116907204656
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-05;3e-07;5;1;16;78.2198446905843
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-05;1e-07;6;1;5;75.2535212994019
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-05;1e-08;6;1;16;73.3449586372718
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;5e-05;1e-05;7;1;5;52.9871289434586
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;5e-05;3e-06;7;1;16;57.6313152915326
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;5e-05;1e-06;8;1;5;64.8640349094588
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;5e-05;3e-07;8;1;16;63.8181446350384
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;5e-05;1e-07;9;1;5;63.2106870219158
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;5e-05;1e-08;9;1;16;66.1153356596844
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-04;1e-05;10;1;5;59.6993549311094
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-04;3e-06;10;1;16;60.706021094572
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-04;1e-06;11;1;5;65.9661808167002
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-04;3e-07;11;1;16;69.6834394900349
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-04;1e-07;12;1;5;65.2180841215251
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;1e-04;1e-08;12;1;16;65.5398766633958
"ind";FOLFOX;Alisertib (MLN8237);0;1e-05;1;1;6;42.752474570454
"ind";FOLFOX;Alisertib (MLN8237);0;3e-06;1;1;17;65.763092821149
"ind";FOLFOX;Alisertib (MLN8237);0;1e-06;2;1;6;83.0872471964115
"ind";FOLFOX;Alisertib (MLN8237);0;3e-07;2;1;17;87.7332399180165
"ind";FOLFOX;Alisertib (MLN8237);0;1e-07;3;1;6;81.6264071165956
"ind";FOLFOX;Alisertib (MLN8237);0;1e-08;3;1;17;102.013138786904
"ind";FOLFOX;Alisertib (MLN8237);1e-05;1e-05;4;1;6;43.2267766490094
"ind";FOLFOX;Alisertib (MLN8237);1e-05;3e-06;4;1;17;63.8648522934815
"ind";FOLFOX;Alisertib (MLN8237);1e-05;1e-06;5;1;6;79.4293407962365
"ind";FOLFOX;Alisertib (MLN8237);1e-05;3e-07;5;1;17;75.4155788104643
"ind";FOLFOX;Alisertib (MLN8237);1e-05;1e-07;6;1;6;67.7975855237225
"ind";FOLFOX;Alisertib (MLN8237);1e-05;1e-08;6;1;17;78.9232981542088
"ind";FOLFOX;Alisertib (MLN8237);5e-05;1e-05;7;1;6;47.1424783573871
"ind";FOLFOX;Alisertib (MLN8237);5e-05;3e-06;7;1;17;57.1675934008014
"ind";FOLFOX;Alisertib (MLN8237);5e-05;1e-06;8;1;6;68.6762572198492
"ind";FOLFOX;Alisertib (MLN8237);5e-05;3e-07;8;1;17;66.6071853668261
"ind";FOLFOX;Alisertib (MLN8237);5e-05;1e-07;9;1;6;64.9682884675308
"ind";FOLFOX;Alisertib (MLN8237);5e-05;1e-08;9;1;17;70.5525632117837
"ind";FOLFOX;Alisertib (MLN8237);1e-04;1e-05;10;1;6;50.8006428109237
"ind";FOLFOX;Alisertib (MLN8237);1e-04;3e-06;10;1;17;60.5705430797507
"ind";FOLFOX;Alisertib (MLN8237);1e-04;1e-06;11;1;6;67.003555330189
"ind";FOLFOX;Alisertib (MLN8237);1e-04;3e-07;11;1;17;66.4482244961024
"ind";FOLFOX;Alisertib (MLN8237);1e-04;1e-07;12;1;6;67.3266381388676
"ind";FOLFOX;Alisertib (MLN8237);1e-04;1e-08;12;1;17;75.8279480822442
"ind";FOLFOX;SB525334;0;1e-05;1;1;7;78.7643372834852
"ind";FOLFOX;SB525334;0;3e-06;1;1;18;99.8044600652746
"ind";FOLFOX;SB525334;0;1e-06;2;1;7;106.12986406394
"ind";FOLFOX;SB525334;0;3e-07;2;1;18;100.32005068168
"ind";FOLFOX;SB525334;0;1e-07;3;1;7;101.573415858798
"ind";FOLFOX;SB525334;0;1e-08;3;1;18;105.932195188982
"ind";FOLFOX;SB525334;1e-05;1e-05;4;1;7;49.5034085623396
"ind";FOLFOX;SB525334;1e-05;3e-06;4;1;18;69.9660079209479
"ind";FOLFOX;SB525334;1e-05;1e-06;5;1;7;74.7575427384752
"ind";FOLFOX;SB525334;1e-05;3e-07;5;1;18;71.9842432617429
"ind";FOLFOX;SB525334;1e-05;1e-07;6;1;7;69.3825492704509
"ind";FOLFOX;SB525334;1e-05;1e-08;6;1;18;76.5502394412629
"ind";FOLFOX;SB525334;5e-05;1e-05;7;1;7;50.2094425595797
"ind";FOLFOX;SB525334;5e-05;3e-06;7;1;18;63.293522150978
"ind";FOLFOX;SB525334;5e-05;1e-06;8;1;7;64.8116500770612
"ind";FOLFOX;SB525334;5e-05;3e-07;8;1;18;63.2736520421375
"ind";FOLFOX;SB525334;5e-05;1e-07;9;1;7;66.688988282442
"ind";FOLFOX;SB525334;5e-05;1e-08;9;1;18;65.133442618932
"ind";FOLFOX;SB525334;1e-04;1e-05;10;1;7;54.5008699623952
"ind";FOLFOX;SB525334;1e-04;3e-06;10;1;18;69.6511828198394
"ind";FOLFOX;SB525334;1e-04;1e-06;11;1;7;67.4345044440014
"ind";FOLFOX;SB525334;1e-04;3e-07;11;1;18;69.5239625125882
"ind";FOLFOX;SB525334;1e-04;1e-07;12;1;7;68.1312485202253
"ind";FOLFOX;SB525334;1e-04;1e-08;12;1;18;76.1141292602191
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;1e-05;1;1;8;5.23125774563293
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;3e-06;1;1;19;45.4917110034598
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;1e-06;2;1;8;63.935042807827
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;3e-07;2;1;19;63.6831827269402
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;1e-07;3;1;8;67.0871646193358
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;1e-08;3;1;19;100.967248512484
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-05;1e-05;4;1;8;3.53094414628529
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-05;3e-06;4;1;19;41.6126528724242
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-05;1e-06;5;1;8;61.7993931875203
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-05;3e-07;5;1;19;62.393690079203
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-05;1e-07;6;1;8;57.6927319915849
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-05;1e-08;6;1;19;74.2974335948059
"ind";FOLFOX;BGJ398 (NVP-BGJ398);5e-05;1e-05;7;1;8;3.60552156777739
"ind";FOLFOX;BGJ398 (NVP-BGJ398);5e-05;3e-06;7;1;19;41.0454515837057
"ind";FOLFOX;BGJ398 (NVP-BGJ398);5e-05;1e-06;8;1;8;58.3778636665383
"ind";FOLFOX;BGJ398 (NVP-BGJ398);5e-05;3e-07;8;1;19;61.2370949126715
"ind";FOLFOX;BGJ398 (NVP-BGJ398);5e-05;1e-07;9;1;8;61.4866325133043
"ind";FOLFOX;BGJ398 (NVP-BGJ398);5e-05;1e-08;9;1;19;70.1474194341277
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-04;1e-05;10;1;8;4.97320438406856
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-04;3e-06;10;1;19;45.6878315582488
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-04;1e-06;11;1;8;59.2299558664238
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-04;3e-07;11;1;19;60.6528621020898
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-04;1e-07;12;1;8;54.9000785127353
"ind";FOLFOX;BGJ398 (NVP-BGJ398);1e-04;1e-08;12;1;19;73.2863805241967
"ind";FOLFOX;CX-4945 (Silmitasertib);0;1e-05;1;1;9;23.2353827286175
"ind";FOLFOX;CX-4945 (Silmitasertib);0;3e-06;1;1;20;50.8852843135168
"ind";FOLFOX;CX-4945 (Silmitasertib);0;1e-06;2;1;9;91.6107497288827
"ind";FOLFOX;CX-4945 (Silmitasertib);0;3e-07;2;1;20;105.707946817783
"ind";FOLFOX;CX-4945 (Silmitasertib);0;1e-07;3;1;9;104.639605900906
"ind";FOLFOX;CX-4945 (Silmitasertib);0;1e-08;3;1;20;108.405636659577
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-05;1e-05;4;1;9;20.450986957338
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-05;3e-06;4;1;20;37.8471382204769
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-05;1e-06;5;1;9;59.7481270164451
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-05;3e-07;5;1;20;74.2605319641022
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-05;1e-07;6;1;9;65.5987128298325
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-05;1e-08;6;1;20;73.0688415403979
"ind";FOLFOX;CX-4945 (Silmitasertib);5e-05;1e-05;7;1;9;23.3564097551912
"ind";FOLFOX;CX-4945 (Silmitasertib);5e-05;3e-06;7;1;20;42.7860215074574
"ind";FOLFOX;CX-4945 (Silmitasertib);5e-05;1e-06;8;1;9;63.9574934502831
"ind";FOLFOX;CX-4945 (Silmitasertib);5e-05;3e-07;8;1;20;69.3709368691805
"ind";FOLFOX;CX-4945 (Silmitasertib);5e-05;1e-07;9;1;9;67.1839346299224
"ind";FOLFOX;CX-4945 (Silmitasertib);5e-05;1e-08;9;1;20;65.3073705846263
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-04;1e-05;10;1;9;26.931481026304
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-04;3e-06;10;1;20;46.4475406546943
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-04;1e-06;11;1;9;69.6163456160282
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-04;3e-07;11;1;20;62.421559842252
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-04;1e-07;12;1;9;65.0211894066515
"ind";FOLFOX;CX-4945 (Silmitasertib);1e-04;1e-08;12;1;20;73.9717702525117
"ind";FOLFOX;MK-8776 (SCH 900776);0;1e-05;1;1;10;71.6652893068493
"ind";FOLFOX;MK-8776 (SCH 900776);0;3e-06;1;1;21;71.8836024507328
"ind";FOLFOX;MK-8776 (SCH 900776);0;1e-06;2;1;10;88.2421211470214
"ind";FOLFOX;MK-8776 (SCH 900776);0;3e-07;2;1;21;90.1352006074576
"ind";FOLFOX;MK-8776 (SCH 900776);0;1e-07;3;1;10;101.519740759593
"ind";FOLFOX;MK-8776 (SCH 900776);0;1e-08;3;1;21;99.6661434634761
"ind";FOLFOX;MK-8776 (SCH 900776);1e-05;1e-05;4;1;10;61.8711320220352
"ind";FOLFOX;MK-8776 (SCH 900776);1e-05;3e-06;4;1;21;60.1460452999774
"ind";FOLFOX;MK-8776 (SCH 900776);1e-05;1e-06;5;1;10;75.1490096879683
"ind";FOLFOX;MK-8776 (SCH 900776);1e-05;3e-07;5;1;21;72.9707812630035
"ind";FOLFOX;MK-8776 (SCH 900776);1e-05;1e-07;6;1;10;68.0964113164141
"ind";FOLFOX;MK-8776 (SCH 900776);1e-05;1e-08;6;1;21;85.0448399972388
"ind";FOLFOX;MK-8776 (SCH 900776);5e-05;1e-05;7;1;10;59.579360117982
"ind";FOLFOX;MK-8776 (SCH 900776);5e-05;3e-06;7;1;21;61.8628743144651
"ind";FOLFOX;MK-8776 (SCH 900776);5e-05;1e-06;8;1;10;63.9479454759052
"ind";FOLFOX;MK-8776 (SCH 900776);5e-05;3e-07;8;1;21;68.1134428382773
"ind";FOLFOX;MK-8776 (SCH 900776);5e-05;1e-07;9;1;10;65.0611876776939
"ind";FOLFOX;MK-8776 (SCH 900776);5e-05;1e-08;9;1;21;70.4096016494771
"ind";FOLFOX;MK-8776 (SCH 900776);1e-04;1e-05;10;1;10;65.0998956819286
"ind";FOLFOX;MK-8776 (SCH 900776);1e-04;3e-06;10;1;21;62.3849162649098
"ind";FOLFOX;MK-8776 (SCH 900776);1e-04;1e-06;11;1;10;65.8198645606932
"ind";FOLFOX;MK-8776 (SCH 900776);1e-04;3e-07;11;1;21;61.9392581094882
"ind";FOLFOX;MK-8776 (SCH 900776);1e-04;1e-07;12;1;10;61.1529695168015
"ind";FOLFOX;MK-8776 (SCH 900776);1e-04;1e-08;12;1;21;75.4016439289398
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;1e-05;1;1;11;80.6548362103057
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;3e-06;1;1;22;110.094595911015
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;1e-06;2;1;11;112.53010353746
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;3e-07;2;1;22;100.019160462096
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;1e-07;3;1;11;101.644380533229
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;1e-08;3;1;22;103.566103916798
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-05;1e-05;4;1;11;70.4524385074968
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-05;3e-06;4;1;22;68.9345686347751
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-05;1e-06;5;1;11;79.627525777918
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-05;3e-07;5;1;22;76.3249588566172
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-05;1e-07;6;1;11;73.886870696557
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-05;1e-08;6;1;22;78.0374009639583
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;5e-05;1e-05;7;1;11;68.3776894805192
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;5e-05;3e-06;7;1;22;65.1179594172381
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;5e-05;1e-06;8;1;11;68.1118945181079
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;5e-05;3e-07;8;1;22;68.4050431368451
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;5e-05;1e-07;9;1;11;65.710966042113
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;5e-05;1e-08;9;1;22;70.9853186991272
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-04;1e-05;10;1;11;60.9178829044164
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-04;3e-06;10;1;22;60.9444624006575
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-04;1e-06;11;1;11;68.2089225820561
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-04;3e-07;11;1;22;71.5579391084385
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-04;1e-07;12;1;11;65.3912379271348
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;1e-04;1e-08;12;1;22;67.9774487167329
"ind";FOLFOX;Losmapimod (GW856553X);0;1e-05;1;1;12;96.6009856348145
"ind";FOLFOX;Losmapimod (GW856553X);0;3e-06;1;1;23;102.897745710347
"ind";FOLFOX;Losmapimod (GW856553X);0;1e-06;2;1;12;100.664551919369
"ind";FOLFOX;Losmapimod (GW856553X);0;3e-07;2;1;23;97.4701093565633
"ind";FOLFOX;Losmapimod (GW856553X);0;1e-07;3;1;12;106.313081950651
"ind";FOLFOX;Losmapimod (GW856553X);0;1e-08;3;1;23;99.5239560612541
"ind";FOLFOX;Losmapimod (GW856553X);1e-05;1e-05;4;1;12;76.5471428009241
"ind";FOLFOX;Losmapimod (GW856553X);1e-05;3e-06;4;1;23;70.5824974017252
"ind";FOLFOX;Losmapimod (GW856553X);1e-05;1e-06;5;1;12;73.0035540399222
"ind";FOLFOX;Losmapimod (GW856553X);1e-05;3e-07;5;1;23;67.8775820658075
"ind";FOLFOX;Losmapimod (GW856553X);1e-05;1e-07;6;1;12;72.5666696987937
"ind";FOLFOX;Losmapimod (GW856553X);1e-05;1e-08;6;1;23;75.6323436341784
"ind";FOLFOX;Losmapimod (GW856553X);5e-05;1e-05;7;1;12;69.3448734796625
"ind";FOLFOX;Losmapimod (GW856553X);5e-05;3e-06;7;1;23;70.3448302557244
"ind";FOLFOX;Losmapimod (GW856553X);5e-05;1e-06;8;1;12;62.9802453700388
"ind";FOLFOX;Losmapimod (GW856553X);5e-05;3e-07;8;1;23;64.9698367877001
"ind";FOLFOX;Losmapimod (GW856553X);5e-05;1e-07;9;1;12;70.2359317371443
"ind";FOLFOX;Losmapimod (GW856553X);5e-05;1e-08;9;1;23;65.0038998314266
"ind";FOLFOX;Losmapimod (GW856553X);1e-04;1e-05;10;1;12;72.4373849646499
"ind";FOLFOX;Losmapimod (GW856553X);1e-04;3e-06;10;1;23;66.3968718771511
"ind";FOLFOX;Losmapimod (GW856553X);1e-04;1e-06;11;1;12;67.4621161536888
"ind";FOLFOX;Losmapimod (GW856553X);1e-04;3e-07;11;1;23;70.6212054059599
"ind";FOLFOX;Losmapimod (GW856553X);1e-04;1e-07;12;1;12;68.9250206603973
"ind";FOLFOX;Losmapimod (GW856553X);1e-04;1e-08;12;1;23;63.6555710172528
"ind";FOLFOX;Axitinib;0;1e-05;1;2;2;47.4758833005283
"ind";FOLFOX;Axitinib;0;3e-06;1;2;13;55.8404249622758
"ind";FOLFOX;Axitinib;0;1e-06;2;2;2;79.3072815562166
"ind";FOLFOX;Axitinib;0;3e-07;2;2;13;94.498366844788
"ind";FOLFOX;Axitinib;0;1e-07;3;2;2;93.9721960405582
"ind";FOLFOX;Axitinib;0;1e-08;3;2;13;98.3203951829179
"ind";FOLFOX;Axitinib;1e-05;1e-05;4;2;2;46.4498631349484
"ind";FOLFOX;Axitinib;1e-05;3e-06;4;2;13;52.5652116973008
"ind";FOLFOX;Axitinib;1e-05;1e-06;5;2;2;64.7830061539275
"ind";FOLFOX;Axitinib;1e-05;3e-07;5;2;13;64.4955347091448
"ind";FOLFOX;Axitinib;1e-05;1e-07;6;2;2;70.5711430538164
"ind";FOLFOX;Axitinib;1e-05;1e-08;6;2;13;70.8124229468791
"ind";FOLFOX;Axitinib;5e-05;1e-05;7;2;2;53.4087881362548
"ind";FOLFOX;Axitinib;5e-05;3e-06;7;2;13;51.7012490427833
"ind";FOLFOX;Axitinib;5e-05;1e-06;8;2;2;63.6640867781844
"ind";FOLFOX;Axitinib;5e-05;3e-07;8;2;13;65.1424744865867
"ind";FOLFOX;Axitinib;5e-05;1e-07;9;2;2;60.3764869518543
"ind";FOLFOX;Axitinib;5e-05;1e-08;9;2;13;65.0986054151208
"ind";FOLFOX;Axitinib;1e-04;1e-05;10;2;2;52.8712629841162
"ind";FOLFOX;Axitinib;1e-04;3e-06;10;2;13;58.001879918739
"ind";FOLFOX;Axitinib;1e-04;1e-06;11;2;2;62.7578033723704
"ind";FOLFOX;Axitinib;1e-04;3e-07;11;2;13;72.7429201447421
"ind";FOLFOX;Axitinib;1e-04;1e-07;12;2;2;69.791821901892
"ind";FOLFOX;Axitinib;1e-04;1e-08;12;2;13;64.7298471614453
"ind";FOLFOX;Gefitinib (ZD1839);0;1e-05;1;2;3;82.9184802979484
"ind";FOLFOX;Gefitinib (ZD1839);0;3e-06;1;2;14;90.6980149890295
