"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;0;3e-06;1;1;16;78.935668069879
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;0;1e-06;2;1;5;93.3253522573995
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;0;3e-07;2;1;16;81.0178807633779
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;0;1e-07;3;1;5;91.5320240671846
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;0;1e-08;3;1;16;85.6838743665565
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;1e-05;13;1;5;31.5006760536733
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;3e-06;13;1;16;34.7381657986975
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;1e-06;14;1;5;46.9198537962575
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;3e-07;14;1;16;43.2259421937412
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;1e-07;15;1;5;38.2345294617504
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;1e-08;15;1;16;44.2499555549756
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;1e-05;16;1;5;9.984652195258
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;3e-06;16;1;16;8.96794575912917
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;1e-06;17;1;5;10.4222848167642
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;3e-07;17;1;16;12.277982831988
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;1e-07;18;1;5;10.3479107576531
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;1e-08;18;1;16;11.3633123857274
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;1e-05;19;1;5;5.62398367685124
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;3e-06;19;1;16;6.48072064548854
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;1e-06;20;1;5;6.42017755175603
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;3e-07;20;1;16;6.35050080164145
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;1e-07;21;1;5;7.33276030512936
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;1e-08;21;1;16;6.88886460496121
"ind";FOLFIRINOX;Alisertib (MLN8237);0;1e-05;1;1;6;22.9721896473267
"ind";FOLFIRINOX;Alisertib (MLN8237);0;3e-06;1;1;17;27.1092140651784
"ind";FOLFIRINOX;Alisertib (MLN8237);0;1e-06;2;1;6;36.9756506506915
"ind";FOLFIRINOX;Alisertib (MLN8237);0;3e-07;2;1;17;38.0012297815914
"ind";FOLFIRINOX;Alisertib (MLN8237);0;1e-07;3;1;6;58.6292012780595
"ind";FOLFIRINOX;Alisertib (MLN8237);0;1e-08;3;1;17;88.0309630951352
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;1e-05;13;1;6;9.01204827137398
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;3e-06;13;1;17;22.3190027352039
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;1e-06;14;1;6;36.8430821523461
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;3e-07;14;1;17;35.1864978462512
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;1e-07;15;1;6;35.5870739190073
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;1e-08;15;1;17;45.1680185021782
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;1e-05;16;1;6;3.11066240211901
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;3e-06;16;1;17;5.67330542131437
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;1e-06;17;1;6;11.2636250503574
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;3e-07;17;1;17;11.3108591019332
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;1e-07;18;1;6;9.5188357197729
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;1e-08;18;1;17;11.1360148226195
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;1e-05;19;1;6;2.29854986894834
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;3e-06;19;1;17;4.61902051321363
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;1e-06;20;1;6;5.20540125294193
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;3e-07;20;1;17;5.07674717876033
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;1e-07;21;1;6;7.25655951474188
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;1e-08;21;1;17;5.66704234265238
"ind";FOLFIRINOX;SB525334;0;1e-05;1;1;7;60.9120934503529
"ind";FOLFIRINOX;SB525334;0;3e-06;1;1;18;77.2297620193209
"ind";FOLFIRINOX;SB525334;0;1e-06;2;1;7;90.2668821774637
"ind";FOLFIRINOX;SB525334;0;3e-07;2;1;18;84.7271891009383
"ind";FOLFIRINOX;SB525334;0;1e-07;3;1;7;96.2770890384706
"ind";FOLFIRINOX;SB525334;0;1e-08;3;1;18;87.8942192110152
"ind";FOLFIRINOX;SB525334;1e-05;1e-05;13;1;7;35.0988147449834
"ind";FOLFIRINOX;SB525334;1e-05;3e-06;13;1;18;39.2971651414004
"ind";FOLFIRINOX;SB525334;1e-05;1e-06;14;1;7;46.7160427781321
"ind";FOLFIRINOX;SB525334;1e-05;3e-07;14;1;18;42.0570951384483
"ind";FOLFIRINOX;SB525334;1e-05;1e-07;15;1;7;38.8010771190491
"ind";FOLFIRINOX;SB525334;1e-05;1e-08;15;1;18;42.9835088572002
"ind";FOLFIRINOX;SB525334;5e-05;1e-05;16;1;7;10.5298010004616
"ind";FOLFIRINOX;SB525334;5e-05;3e-06;16;1;18;9.85051792724716
"ind";FOLFIRINOX;SB525334;5e-05;1e-06;17;1;7;11.9397765842409
"ind";FOLFIRINOX;SB525334;5e-05;3e-07;17;1;18;11.8006840456226
"ind";FOLFIRINOX;SB525334;5e-05;1e-07;18;1;7;10.1033897282248
"ind";FOLFIRINOX;SB525334;5e-05;1e-08;18;1;18;11.7826776944694
"ind";FOLFIRINOX;SB525334;1e-04;1e-05;19;1;7;5.77951679695719
"ind";FOLFIRINOX;SB525334;1e-04;3e-06;19;1;18;7.11146485907257
"ind";FOLFIRINOX;SB525334;1e-04;1e-06;20;1;7;5.61171848113818
"ind";FOLFIRINOX;SB525334;1e-04;3e-07;20;1;18;4.9133852103269
"ind";FOLFIRINOX;SB525334;1e-04;1e-07;21;1;7;6.64851896130755
"ind";FOLFIRINOX;SB525334;1e-04;1e-08;21;1;18;5.89277413609474
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;1e-05;1;1;8;5.15373085398056
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;3e-06;1;1;19;21.1397172154744
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;1e-06;2;1;8;50.0748796722322
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;3e-07;2;1;19;47.4809212597269
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;1e-07;3;1;8;58.8244005630247
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;1e-08;3;1;19;88.5959449827684
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;1e-05;13;1;8;2.3841452773288
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;3e-06;13;1;19;6.73176571518976
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;1e-06;14;1;8;24.0572680255155
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;3e-07;14;1;19;31.6442049396771
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;1e-07;15;1;8;28.080252219397
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;1e-08;15;1;19;41.7650790958333
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;1e-05;16;1;8;1.10569434545119
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;3e-06;16;1;19;2.97626717249726
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;1e-06;17;1;8;5.36015148821514
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;3e-07;17;1;19;6.93061846270777
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;1e-07;18;1;8;6.25942519943176
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;1e-08;18;1;19;9.851039850469
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;1e-05;19;1;8;0.883094091339826
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;3e-06;19;1;19;2.16545944738117
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;1e-06;20;1;8;3.96400686981441
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;3e-07;20;1;19;3.62710543012182
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;1e-07;21;1;8;4.54177587638249
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;1e-08;21;1;19;6.0321276363239
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;1e-05;1;1;9;11.4964028072945
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;3e-06;1;1;20;26.4069663702034
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;1e-06;2;1;9;65.8001653844209
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;3e-07;2;1;20;78.2566459582755
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;1e-07;3;1;9;81.0390186538621
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;1e-08;3;1;20;87.8683840115345
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;1e-05;13;1;9;8.31710750150461
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;3e-06;13;1;20;19.0115752784542
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;1e-06;14;1;9;32.6303788673288
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;3e-07;14;1;20;47.8047746188737
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;1e-07;15;1;9;39.0046271755636
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;1e-08;15;1;20;46.5200606083341
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;1e-05;16;1;9;4.5420368379934
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;3e-06;16;1;20;11.8194732816086
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;1e-06;17;1;9;17.346379239199
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;3e-07;17;1;20;15.8630734427524
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;1e-07;18;1;9;12.0316350712833
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;1e-08;18;1;20;12.1728153027889
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;1e-05;19;1;9;3.28028744921442
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;3e-06;19;1;20;8.03631280815896
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;1e-06;20;1;9;9.88026755089159
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;3e-07;20;1;20;9.12817618823161
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;1e-07;21;1;9;9.51518225722007
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;1e-08;21;1;20;5.35441033277498
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;1e-05;1;1;10;73.1624143515838
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;3e-06;1;1;21;63.7088190345399
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;1e-06;2;1;10;86.2373739433094
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;3e-07;2;1;21;82.5400698398511
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;1e-07;3;1;10;87.9714638478463
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;1e-08;3;1;21;83.2462319589899
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;1e-05;13;1;10;34.5716722909331
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;3e-06;13;1;21;30.93282358832
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;1e-06;14;1;10;46.4665634780963
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;3e-07;14;1;21;45.597561313746
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;1e-07;15;1;10;41.3932088002779
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;1e-08;15;1;21;43.425316864481
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;1e-05;16;1;10;6.33458214337557
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;3e-06;16;1;21;5.24976472679766
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;1e-06;17;1;10;6.71558609531297
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;3e-07;17;1;21;7.08954408375563
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;1e-07;18;1;10;6.65817454091144
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;1e-08;18;1;21;10.0989533808392
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;1e-05;19;1;10;4.31186869716547
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;3e-06;19;1;21;4.51567971529088
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;1e-06;20;1;10;4.19417501064234
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;3e-07;20;1;21;4.06525997484983
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;1e-07;21;1;10;4.69339457232469
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;1e-08;21;1;21;5.52951557369964
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;1e-05;1;1;11;73.2454001438551
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;3e-06;1;1;22;79.6097319108751
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;1e-06;2;1;11;92.4500870143871
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;3e-07;2;1;22;82.9975355437869
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;1e-07;3;1;11;88.5458403534725
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;1e-08;3;1;22;84.7801643079543
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;1e-05;13;1;11;27.5917320837622
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;3e-06;13;1;22;33.2251103786064
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;1e-06;14;1;11;45.3399922037719
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;3e-07;14;1;22;45.6200040122848
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;1e-07;15;1;11;40.5803133822745
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;1e-08;15;1;22;41.8470210416609
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;1e-05;16;1;11;9.1720177388655
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;3e-06;16;1;22;11.5621651332454
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;1e-06;17;1;11;13.1331540309598
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;3e-07;17;1;22;11.6921240154815
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;1e-07;18;1;11;10.2513549616142
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;1e-08;18;1;22;10.5070973403119
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;1e-05;19;1;11;5.35127879344399
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;3e-06;19;1;22;7.13808294338601
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;1e-06;20;1;11;5.98698127763543
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;3e-07;20;1;22;5.6200692526875
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;1e-07;21;1;11;5.79778410972131
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;1e-08;21;1;22;5.94627126633253
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;1e-05;1;1;12;82.4135034585568
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;3e-06;1;1;23;74.8244788515079
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;1e-06;2;1;12;80.0267485651189
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;3e-07;2;1;23;79.8456412071432
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;1e-07;3;1;12;90.0646369290038
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;1e-08;3;1;23;83.0092788162781
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;1e-05;13;1;12;40.2222740520977
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;3e-06;13;1;23;37.7577525986068
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;1e-06;14;1;12;43.639827308654
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;3e-07;14;1;23;41.8097035312999
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;1e-07;15;1;12;39.1356299042434
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;1e-08;15;1;23;45.8590448478838
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;1e-05;16;1;12;10.0365835558303
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;3e-06;16;1;23;10.4520344404086
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;1e-06;17;1;12;11.0833005772145
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;3e-07;17;1;23;10.1177426168252
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;1e-07;18;1;12;9.95777314933365
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;1e-08;18;1;23;9.84999600402533
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;1e-05;19;1;12;6.04752437136794
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;3e-06;19;1;23;5.90295163892047
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;1e-06;20;1;12;5.6250275232949
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;3e-07;20;1;23;5.5647453911733
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;1e-07;21;1;12;6.94679808258456
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;1e-08;21;1;23;5.93165741612123
"ind";FOLFIRINOX;Axitinib;0;1e-05;1;2;2;31.6773470642634
"ind";FOLFIRINOX;Axitinib;0;3e-06;1;2;13;39.2094820401326
"ind";FOLFIRINOX;Axitinib;0;1e-06;2;2;2;87.1449984260753
"ind";FOLFIRINOX;Axitinib;0;3e-07;2;2;13;81.785368861082
"ind";FOLFIRINOX;Axitinib;0;1e-07;3;2;2;88.5800263245025
