"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";FOLFOX;Erlotinib HCl (OSI-744);2e-04;1e-05;19;1;3;39.8381461263174
"ind";FOLFOX;Erlotinib HCl (OSI-744);2e-04;1e-07;19;1;14;77.0772455514217
"ind";FOLFOX;Erlotinib HCl (OSI-744);2e-04;3e-06;20;1;3;37.2445303986525
"ind";FOLFOX;Erlotinib HCl (OSI-744);2e-04;1e-08;20;1;14;84.7714143965876
"ind";FOLFOX;Erlotinib HCl (OSI-744);2e-04;1e-06;21;1;3;56.3741571468489
"ind";FOLFOX;Erlotinib HCl (OSI-744);2e-04;3e-07;21;1;14;75.5646107987849
"ind";FOLFOX;Vandetanib (ZD6474);0;1e-05;1;1;4;43.9728549080115
"ind";FOLFOX;Vandetanib (ZD6474);0;1e-07;1;1;15;94.2082740338909
"ind";FOLFOX;Vandetanib (ZD6474);0;3e-06;2;1;4;59.4046403867288
"ind";FOLFOX;Vandetanib (ZD6474);0;1e-08;2;1;15;91.4128433291759
"ind";FOLFOX;Vandetanib (ZD6474);0;1e-06;3;1;4;88.4540489401319
"ind";FOLFOX;Vandetanib (ZD6474);0;3e-07;3;1;15;98.0633962973252
"ind";FOLFOX;Vandetanib (ZD6474);2e-06;1e-05;13;1;4;42.9472698631748
"ind";FOLFOX;Vandetanib (ZD6474);2e-06;1e-07;13;1;15;100.428693897025
"ind";FOLFOX;Vandetanib (ZD6474);2e-06;3e-06;14;1;4;61.7430003576296
"ind";FOLFOX;Vandetanib (ZD6474);2e-06;1e-08;14;1;15;101.27483957583
"ind";FOLFOX;Vandetanib (ZD6474);2e-06;1e-06;15;1;4;79.7306019881165
"ind";FOLFOX;Vandetanib (ZD6474);2e-06;3e-07;15;1;15;98.4190164452595
"ind";FOLFOX;Vandetanib (ZD6474);2e-05;1e-05;16;1;4;44.2341933551496
"ind";FOLFOX;Vandetanib (ZD6474);2e-05;1e-07;16;1;15;97.0178252698311
"ind";FOLFOX;Vandetanib (ZD6474);2e-05;3e-06;17;1;4;64.5071486547071
"ind";FOLFOX;Vandetanib (ZD6474);2e-05;1e-08;17;1;15;111.462694235375
"ind";FOLFOX;Vandetanib (ZD6474);2e-05;1e-06;18;1;4;84.4557662139679
"ind";FOLFOX;Vandetanib (ZD6474);2e-05;3e-07;18;1;15;99.1758769189327
"ind";FOLFOX;Vandetanib (ZD6474);2e-04;1e-05;19;1;4;41.4774311820976
"ind";FOLFOX;Vandetanib (ZD6474);2e-04;1e-07;19;1;15;84.0686464194542
"ind";FOLFOX;Vandetanib (ZD6474);2e-04;3e-06;20;1;4;54.1735266651297
"ind";FOLFOX;Vandetanib (ZD6474);2e-04;1e-08;20;1;15;80.7674834579334
"ind";FOLFOX;Vandetanib (ZD6474);2e-04;1e-06;21;1;4;70.8998389987892
"ind";FOLFOX;Vandetanib (ZD6474);2e-04;3e-07;21;1;15;80.3501674504919
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;1e-05;1;1;5;97.2270263709067
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;1e-07;1;1;16;97.7266759373385
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;3e-06;2;1;5;99.8249868774102
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;1e-08;2;1;16;91.6763541657332
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;1e-06;3;1;5;102.822015320233
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;0;3e-07;3;1;16;100.71219071624
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-06;1e-05;13;1;5;99.0466197484862
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-06;1e-07;13;1;16;101.651531901131
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-06;3e-06;14;1;5;103.177200990284
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-06;1e-08;14;1;16;101.87463629449
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-06;1e-06;15;1;5;98.5000465705982
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-06;3e-07;15;1;16;105.283549771207
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-05;1e-05;16;1;5;96.097383872887
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-05;1e-07;16;1;16;101.081496917515
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-05;3e-06;17;1;5;102.535911633716
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-05;1e-08;17;1;16;114.129953964353
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-05;1e-06;18;1;5;102.486163916014
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-05;3e-07;18;1;16;103.251713947365
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-04;1e-05;19;1;5;87.5979102699981
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-04;1e-07;19;1;16;87.244896989367
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-04;3e-06;20;1;5;82.6500761286717
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-04;1e-08;20;1;16;78.9176938674261
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-04;1e-06;21;1;5;79.6728164295639
"ind";FOLFOX;Vatalanib (PTK787) 2HCl;2e-04;3e-07;21;1;16;80.3721085836265
"ind";FOLFOX;Alisertib (MLN8237);0;1e-05;1;1;6;77.3757318576292
"ind";FOLFOX;Alisertib (MLN8237);0;1e-07;1;1;17;91.1382533065804
"ind";FOLFOX;Alisertib (MLN8237);0;3e-06;2;1;6;93.1485824751716
"ind";FOLFOX;Alisertib (MLN8237);0;1e-08;2;1;17;102.355820550858
"ind";FOLFOX;Alisertib (MLN8237);0;1e-06;3;1;6;98.6977340077516
"ind";FOLFOX;Alisertib (MLN8237);0;3e-07;3;1;17;99.9003687902588
"ind";FOLFOX;Alisertib (MLN8237);2e-06;1e-05;13;1;6;77.524975010733
"ind";FOLFOX;Alisertib (MLN8237);2e-06;1e-07;13;1;17;103.393570976443
"ind";FOLFOX;Alisertib (MLN8237);2e-06;3e-06;14;1;6;98.5932420766848
"ind";FOLFOX;Alisertib (MLN8237);2e-06;1e-08;14;1;17;109.821019551233
"ind";FOLFOX;Alisertib (MLN8237);2e-06;1e-06;15;1;6;107.383815861756
"ind";FOLFOX;Alisertib (MLN8237);2e-06;3e-07;15;1;17;111.142049557091
"ind";FOLFOX;Alisertib (MLN8237);2e-05;1e-05;16;1;6;83.813607901632
"ind";FOLFOX;Alisertib (MLN8237);2e-05;1e-07;16;1;17;100.793655319462
"ind";FOLFOX;Alisertib (MLN8237);2e-05;3e-06;17;1;6;95.7889045753508
"ind";FOLFOX;Alisertib (MLN8237);2e-05;1e-08;17;1;17;106.490094854668
"ind";FOLFOX;Alisertib (MLN8237);2e-05;1e-06;18;1;6;103.063367784714
"ind";FOLFOX;Alisertib (MLN8237);2e-05;3e-07;18;1;17;114.501867032932
"ind";FOLFOX;Alisertib (MLN8237);2e-04;1e-05;19;1;6;79.6122067647663
"ind";FOLFOX;Alisertib (MLN8237);2e-04;1e-07;19;1;17;87.470608250029
"ind";FOLFOX;Alisertib (MLN8237);2e-04;3e-06;20;1;6;80.9753811253575
"ind";FOLFOX;Alisertib (MLN8237);2e-04;1e-08;20;1;17;89.7351069806747
"ind";FOLFOX;Alisertib (MLN8237);2e-04;1e-06;21;1;6;83.3634888139596
"ind";FOLFOX;Alisertib (MLN8237);2e-04;3e-07;21;1;17;85.0651214460727
"ind";FOLFOX;SB525334;0;1e-05;1;1;7;83.9074551245444
"ind";FOLFOX;SB525334;0;1e-07;1;1;18;93.1946371308601
"ind";FOLFOX;SB525334;0;3e-06;2;1;7;95.815190487324
"ind";FOLFOX;SB525334;0;1e-08;2;1;18;100.037881040499
"ind";FOLFOX;SB525334;0;1e-06;3;1;7;98.1748398745336
"ind";FOLFOX;SB525334;0;3e-07;3;1;18;100.87685783422
"ind";FOLFOX;SB525334;2e-06;1e-05;13;1;7;88.7662212996809
"ind";FOLFOX;SB525334;2e-06;1e-07;13;1;18;105.191874937714
"ind";FOLFOX;SB525334;2e-06;3e-06;14;1;7;101.022842403195
"ind";FOLFOX;SB525334;2e-06;1e-08;14;1;18;105.765820222284
"ind";FOLFOX;SB525334;2e-06;1e-06;15;1;7;103.169163149432
"ind";FOLFOX;SB525334;2e-06;3e-07;15;1;18;109.8353573214
"ind";FOLFOX;SB525334;2e-05;1e-05;16;1;7;88.6756326608973
"ind";FOLFOX;SB525334;2e-05;1e-07;16;1;18;105.310704638948
"ind";FOLFOX;SB525334;2e-05;3e-06;17;1;7;97.2526605660541
"ind";FOLFOX;SB525334;2e-05;1e-08;17;1;18;106.868090613621
"ind";FOLFOX;SB525334;2e-05;1e-06;18;1;7;97.3919107278292
"ind";FOLFOX;SB525334;2e-05;3e-07;18;1;18;106.62326232607
"ind";FOLFOX;SB525334;2e-04;1e-05;19;1;7;85.3279805658043
"ind";FOLFOX;SB525334;2e-04;1e-07;19;1;18;87.7951632292677
"ind";FOLFOX;SB525334;2e-04;3e-06;20;1;7;70.4655783538773
"ind";FOLFOX;SB525334;2e-04;1e-08;20;1;18;88.8946095143596
"ind";FOLFOX;SB525334;2e-04;1e-06;21;1;7;83.5138181617729
"ind";FOLFOX;SB525334;2e-04;3e-07;21;1;18;83.9524235855233
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;1e-05;1;1;8;93.6067394036954
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;1e-07;1;1;19;91.3328993985468
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;3e-06;2;1;8;97.5328988011397
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;1e-08;2;1;19;102.369289365258
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;1e-06;3;1;8;97.9951832695601
"ind";FOLFOX;BGJ398 (NVP-BGJ398);0;3e-07;3;1;19;101.281791221972
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-06;1e-05;13;1;8;95.0700609165148
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-06;1e-07;13;1;19;110.516618643283
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-06;3e-06;14;1;8;105.703038168067
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-06;1e-08;14;1;19;105.532940076539
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-06;1e-06;15;1;8;102.387320197438
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-06;3e-07;15;1;19;105.34481115283
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-05;1e-05;16;1;8;89.0916452346873
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-05;1e-07;16;1;19;107.764852965895
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-05;3e-06;17;1;8;91.0181201716948
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-05;1e-08;17;1;19;104.145000476568
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-05;1e-06;18;1;8;97.1798855205086
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-05;3e-07;18;1;19;107.092063962748
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-04;1e-05;19;1;8;80.8869648759932
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-04;1e-07;19;1;19;88.997363533891
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-04;3e-06;20;1;8;58.7674785700572
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-04;1e-08;20;1;19;85.711841776189
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-04;1e-06;21;1;8;83.0245960645536
"ind";FOLFOX;BGJ398 (NVP-BGJ398);2e-04;3e-07;21;1;19;77.296005165942
"ind";FOLFOX;CX-4945 (Silmitasertib);0;1e-05;1;1;9;47.3198552862788
"ind";FOLFOX;CX-4945 (Silmitasertib);0;1e-07;1;1;20;90.3800893992556
"ind";FOLFOX;CX-4945 (Silmitasertib);0;3e-06;2;1;9;64.917295777065
"ind";FOLFOX;CX-4945 (Silmitasertib);0;1e-08;2;1;20;97.7169001849518
"ind";FOLFOX;CX-4945 (Silmitasertib);0;1e-06;3;1;9;87.0167961003438
"ind";FOLFOX;CX-4945 (Silmitasertib);0;3e-07;3;1;20;92.8081690531722
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-06;1e-05;13;1;9;47.4308643856035
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-06;1e-07;13;1;20;103.235203787778
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-06;3e-06;14;1;9;73.0109670364345
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-06;1e-08;14;1;20;103.458090942195
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-06;1e-06;15;1;9;87.6128997569911
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-06;3e-07;15;1;20;98.1400816438254
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-05;1e-05;16;1;9;43.0687064317119
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-05;1e-07;16;1;20;101.543998624878
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-05;3e-06;17;1;9;65.6374428695526
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-05;1e-08;17;1;20;104.546023563365
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-05;1e-06;18;1;9;85.111827818587
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-05;3e-07;18;1;20;101.559857067638
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-04;1e-05;19;1;9;26.9623940383117
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-04;1e-07;19;1;20;82.8169156360715
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-04;3e-06;20;1;9;38.0417973155241
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-04;1e-08;20;1;20;86.359648301015
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-04;1e-06;21;1;9;74.9924034257495
"ind";FOLFOX;CX-4945 (Silmitasertib);2e-04;3e-07;21;1;20;75.5428869045922
"ind";FOLFOX;MK-8776 (SCH 900776);0;1e-05;1;1;10;95.3281407795239
"ind";FOLFOX;MK-8776 (SCH 900776);0;1e-07;1;1;21;89.5408953665921
"ind";FOLFOX;MK-8776 (SCH 900776);0;3e-06;2;1;10;96.0419879426956
"ind";FOLFOX;MK-8776 (SCH 900776);0;1e-08;2;1;21;98.5702147488406
"ind";FOLFOX;MK-8776 (SCH 900776);0;1e-06;3;1;10;98.6199624665418
"ind";FOLFOX;MK-8776 (SCH 900776);0;3e-07;3;1;21;97.2952393986718
"ind";FOLFOX;MK-8776 (SCH 900776);2e-06;1e-05;13;1;10;92.3493604078227
"ind";FOLFOX;MK-8776 (SCH 900776);2e-06;1e-07;13;1;21;102.215918672257
"ind";FOLFOX;MK-8776 (SCH 900776);2e-06;3e-06;14;1;10;93.6569215992805
"ind";FOLFOX;MK-8776 (SCH 900776);2e-06;1e-08;14;1;21;103.224341840682
"ind";FOLFOX;MK-8776 (SCH 900776);2e-06;1e-06;15;1;10;100.304867700127
"ind";FOLFOX;MK-8776 (SCH 900776);2e-06;3e-07;15;1;21;101.308511611829
"ind";FOLFOX;MK-8776 (SCH 900776);2e-05;1e-05;16;1;10;86.5731941809291
"ind";FOLFOX;MK-8776 (SCH 900776);2e-05;1e-07;16;1;21;106.039541289112
"ind";FOLFOX;MK-8776 (SCH 900776);2e-05;3e-06;17;1;10;81.5375955070642
"ind";FOLFOX;MK-8776 (SCH 900776);2e-05;1e-08;17;1;21;104.517130784089
"ind";FOLFOX;MK-8776 (SCH 900776);2e-05;1e-06;18;1;10;95.833004080562
"ind";FOLFOX;MK-8776 (SCH 900776);2e-05;3e-07;18;1;21;104.611629723827
"ind";FOLFOX;MK-8776 (SCH 900776);2e-04;1e-05;19;1;10;72.0846601880583
"ind";FOLFOX;MK-8776 (SCH 900776);2e-04;1e-07;19;1;21;83.0817299062804
"ind";FOLFOX;MK-8776 (SCH 900776);2e-04;3e-06;20;1;10;49.3123708616321
"ind";FOLFOX;MK-8776 (SCH 900776);2e-04;1e-08;20;1;21;89.9340978514797
"ind";FOLFOX;MK-8776 (SCH 900776);2e-04;1e-06;21;1;10;84.1229561549359
"ind";FOLFOX;MK-8776 (SCH 900776);2e-04;3e-07;21;1;21;76.1778763318444
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;1e-05;1;1;11;108.067901289883
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;1e-07;1;1;22;93.9829972511127
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;3e-06;2;1;11;105.371966020571
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;1e-08;2;1;22;98.4061993476858
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;1e-06;3;1;11;104.981153164044
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;0;3e-07;3;1;22;100.78105546083
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-06;1e-05;13;1;11;105.056969554777
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-06;1e-07;13;1;22;105.722155194957
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-06;3e-06;14;1;11;105.751265213175
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-06;1e-08;14;1;22;105.585077422601
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-06;1e-06;15;1;11;104.808882683096
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-06;3e-07;15;1;22;104.075266776209
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-05;1e-05;16;1;11;105.23206414197
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-05;1e-07;16;1;22;117.175643930167
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-05;3e-06;17;1;11;98.0990234838012
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-05;1e-08;17;1;22;104.107852617498
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-05;1e-06;18;1;11;96.6754566973544
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-05;3e-07;18;1;22;101.310249523364
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-04;1e-05;19;1;11;73.2625297311858
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-04;1e-07;19;1;22;88.477727984802
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-04;3e-06;20;1;11;63.2969105092325
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-04;1e-08;20;1;22;89.4900614541812
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-04;1e-06;21;1;11;86.781309087295
"ind";FOLFOX;CHIR-99021 (CT99021) HCl;2e-04;3e-07;21;1;22;74.5042675232398
"ind";FOLFOX;Losmapimod (GW856553X);0;1e-05;1;1;12;93.9617078348039
"ind";FOLFOX;Losmapimod (GW856553X);0;1e-07;1;1;23;95.6685542015233
"ind";FOLFOX;Losmapimod (GW856553X);0;3e-06;2;1;12;98.592590359859
"ind";FOLFOX;Losmapimod (GW856553X);0;1e-08;2;1;23;100.842751320338
"ind";FOLFOX;Losmapimod (GW856553X);0;1e-06;3;1;12;97.9660732513419
"ind";FOLFOX;Losmapimod (GW856553X);0;3e-07;3;1;23;98.8091775849601
"ind";FOLFOX;Losmapimod (GW856553X);2e-06;1e-05;13;1;12;99.5123800399774
"ind";FOLFOX;Losmapimod (GW856553X);2e-06;1e-07;13;1;23;102.408175135863
"ind";FOLFOX;Losmapimod (GW856553X);2e-06;3e-06;14;1;12;103.137880741795
"ind";FOLFOX;Losmapimod (GW856553X);2e-06;1e-08;14;1;23;104.161293397212
"ind";FOLFOX;Losmapimod (GW856553X);2e-06;1e-06;15;1;12;102.228953008773
"ind";FOLFOX;Losmapimod (GW856553X);2e-06;3e-07;15;1;23;100.236002955536
"ind";FOLFOX;Losmapimod (GW856553X);2e-05;1e-05;16;1;12;93.3141185489199
"ind";FOLFOX;Losmapimod (GW856553X);2e-05;1e-07;16;1;23;109.398924287069
"ind";FOLFOX;Losmapimod (GW856553X);2e-05;3e-06;17;1;12;103.273437841557
"ind";FOLFOX;Losmapimod (GW856553X);2e-05;1e-08;17;1;23;101.924818490075
"ind";FOLFOX;Losmapimod (GW856553X);2e-05;1e-06;18;1;12;96.1471315905882
"ind";FOLFOX;Losmapimod (GW856553X);2e-05;3e-07;18;1;23;105.535764182784
"ind";FOLFOX;Losmapimod (GW856553X);2e-04;1e-05;19;1;12;89.5087440031869
"ind";FOLFOX;Losmapimod (GW856553X);2e-04;1e-07;19;1;23;92.9915187201585
"ind";FOLFOX;Losmapimod (GW856553X);2e-04;3e-06;20;1;12;82.5358084452182
"ind";FOLFOX;Losmapimod (GW856553X);2e-04;1e-08;20;1;23;88.3823600892961
"ind";FOLFOX;Losmapimod (GW856553X);2e-04;1e-06;21;1;12;87.3756748324069
"ind";FOLFOX;Losmapimod (GW856553X);2e-04;3e-07;21;1;23;82.536242923102
"ind";FOLFOX;Axitinib;0;1e-05;1;2;2;80.8028934054675
"ind";FOLFOX;Axitinib;0;1e-07;1;2;13;92.8379307882162
"ind";FOLFOX;Axitinib;0;3e-06;2;2;2;90.5797319868864
"ind";FOLFOX;Axitinib;0;1e-08;2;2;13;87.4638738428293
"ind";FOLFOX;Axitinib;0;1e-06;3;2;2;94.4643987464227
"ind";FOLFOX;Axitinib;0;3e-07;3;2;13;98.818518859463
"ind";FOLFOX;Axitinib;2e-06;1e-05;13;2;2;84.2420030951118
"ind";FOLFOX;Axitinib;2e-06;1e-07;13;2;13;99.6959469459056
"ind";FOLFOX;Axitinib;2e-06;3e-06;14;2;2;94.136585183055
"ind";FOLFOX;Axitinib;2e-06;1e-08;14;2;13;97.3326044966832
"ind";FOLFOX;Axitinib;2e-06;1e-06;15;2;2;96.8918266835135
"ind";FOLFOX;Axitinib;2e-06;3e-07;15;2;13;99.2145454505957
"ind";FOLFOX;Axitinib;2e-05;1e-05;16;2;2;86.3309727606806
"ind";FOLFOX;Axitinib;2e-05;1e-07;16;2;13;105.989359093527
"ind";FOLFOX;Axitinib;2e-05;3e-06;17;2;2;93.0766763853938
"ind";FOLFOX;Axitinib;2e-05;1e-08;17;2;13;105.383914162377
"ind";FOLFOX;Axitinib;2e-05;1e-06;18;2;2;101.041090474317
"ind";FOLFOX;Axitinib;2e-05;3e-07;18;2;13;97.6830109100112
"ind";FOLFOX;Axitinib;2e-04;1e-05;19;2;2;76.6705742521346
"ind";FOLFOX;Axitinib;2e-04;1e-07;19;2;13;84.6047921281297
"ind";FOLFOX;Axitinib;2e-04;3e-06;20;2;2;75.1551153932527
"ind";FOLFOX;Axitinib;2e-04;1e-08;20;2;13;78.2857457853609
"ind";FOLFOX;Axitinib;2e-04;1e-06;21;2;2;77.2445195367054
"ind";FOLFOX;Axitinib;2e-04;3e-07;21;2;13;74.3170075552989
"ind";FOLFOX;Gefitinib (ZD1839);0;1e-05;1;2;3;47.7675847455901
"ind";FOLFOX;Gefitinib (ZD1839);0;1e-07;1;2;14;88.3467329028201
"ind";FOLFOX;Gefitinib (ZD1839);0;3e-06;2;2;3;55.9898614585803
"ind";FOLFOX;Gefitinib (ZD1839);0;1e-08;2;2;14;92.000909144972
