"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";FOLFIRINOX;Vandetanib (ZD6474);5e-05;1e-05;16;1;4;12.3404058950816
"ind";FOLFIRINOX;Vandetanib (ZD6474);5e-05;3e-06;16;1;15;23.3786626476258
"ind";FOLFIRINOX;Vandetanib (ZD6474);5e-05;1e-06;17;1;4;30.5315675420805
"ind";FOLFIRINOX;Vandetanib (ZD6474);5e-05;3e-07;17;1;15;36.9308081015777
"ind";FOLFIRINOX;Vandetanib (ZD6474);5e-05;1e-07;18;1;4;34.3433360445744
"ind";FOLFIRINOX;Vandetanib (ZD6474);5e-05;1e-08;18;1;15;43.5221690263673
"ind";FOLFIRINOX;Vandetanib (ZD6474);1e-04;1e-05;19;1;4;5.68023323161209
"ind";FOLFIRINOX;Vandetanib (ZD6474);1e-04;3e-06;19;1;15;15.7533676785111
"ind";FOLFIRINOX;Vandetanib (ZD6474);1e-04;1e-06;20;1;4;26.0680966239869
"ind";FOLFIRINOX;Vandetanib (ZD6474);1e-04;3e-07;20;1;15;30.7148980867386
"ind";FOLFIRINOX;Vandetanib (ZD6474);1e-04;1e-07;21;1;4;29.4363558910477
"ind";FOLFIRINOX;Vandetanib (ZD6474);1e-04;1e-08;21;1;15;32.2124323850896
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;0;1e-05;1;1;5;87.743254362027
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;0;3e-06;1;1;16;90.0562328775079
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;0;1e-06;2;1;5;98.9821701627655
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;0;3e-07;2;1;16;89.5835916651154
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;0;1e-07;3;1;5;87.5064314803659
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;0;1e-08;3;1;16;99.5253810779648
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;1e-05;13;1;5;35.269280863964
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;3e-06;13;1;16;40.3975133597426
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;1e-06;14;1;5;46.7518002651387
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;3e-07;14;1;16;41.7888163972848
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;1e-07;15;1;5;43.6761164563336
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-05;1e-08;15;1;16;47.3776354943003
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;1e-05;16;1;5;31.7179421899775
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;3e-06;16;1;16;39.6430956115879
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;1e-06;17;1;5;41.626581422149
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;3e-07;17;1;16;38.0639415502042
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;1e-07;18;1;5;43.886067600627
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;5e-05;1e-08;18;1;16;41.8865089751917
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;1e-05;19;1;5;24.671519694064
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;3e-06;19;1;16;33.9063563901839
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;1e-06;20;1;5;33.7428657263861
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;3e-07;20;1;16;29.6709185331171
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;1e-07;21;1;5;35.1565200221127
"ind";FOLFIRINOX;Vatalanib (PTK787) 2HCl;1e-04;1e-08;21;1;16;26.7604833522367
"ind";FOLFIRINOX;Alisertib (MLN8237);0;1e-05;1;1;6;52.1992288188082
"ind";FOLFIRINOX;Alisertib (MLN8237);0;3e-06;1;1;17;62.160355837053
"ind";FOLFIRINOX;Alisertib (MLN8237);0;1e-06;2;1;6;74.1800588478492
"ind";FOLFIRINOX;Alisertib (MLN8237);0;3e-07;2;1;17;76.9388068383549
"ind";FOLFIRINOX;Alisertib (MLN8237);0;1e-07;3;1;6;76.7785809650784
"ind";FOLFIRINOX;Alisertib (MLN8237);0;1e-08;3;1;17;99.3382834673206
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;1e-05;13;1;6;31.9050398006218
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;3e-06;13;1;17;40.1865576645195
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;1e-06;14;1;6;46.4778089990811
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;3e-07;14;1;17;43.7275996914773
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;1e-07;15;1;6;35.9928086710325
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-05;1e-08;15;1;17;50.0962014476207
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;1e-05;16;1;6;26.0384623715627
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;3e-06;16;1;17;37.8620268133478
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;1e-06;17;1;6;39.2493116471716
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;3e-07;17;1;17;42.66528708339
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;1e-07;18;1;6;39.5137596793976
"ind";FOLFIRINOX;Alisertib (MLN8237);5e-05;1e-08;18;1;17;43.7044950200957
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;1e-05;19;1;6;19.2785880283271
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;3e-06;19;1;17;29.0764755205065
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;1e-06;20;1;6;32.7757343188815
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;3e-07;20;1;17;31.6184916479438
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;1e-07;21;1;6;33.8084126745446
"ind";FOLFIRINOX;Alisertib (MLN8237);1e-04;1e-08;21;1;17;30.7952621611092
"ind";FOLFIRINOX;SB525334;0;1e-05;1;1;7;81.8666314236715
"ind";FOLFIRINOX;SB525334;0;3e-06;1;1;18;82.9965000817767
"ind";FOLFIRINOX;SB525334;0;1e-06;2;1;7;98.5092778126406
"ind";FOLFIRINOX;SB525334;0;3e-07;2;1;18;88.6184693594701
"ind";FOLFIRINOX;SB525334;0;1e-07;3;1;7;97.3460078361251
"ind";FOLFIRINOX;SB525334;0;1e-08;3;1;18;94.438837445766
"ind";FOLFIRINOX;SB525334;1e-05;1e-05;13;1;7;32.182546994933
"ind";FOLFIRINOX;SB525334;1e-05;3e-06;13;1;18;39.7149210030567
"ind";FOLFIRINOX;SB525334;1e-05;1e-06;14;1;7;45.8213349665657
"ind";FOLFIRINOX;SB525334;1e-05;3e-07;14;1;18;43.7650192136061
"ind";FOLFIRINOX;SB525334;1e-05;1e-07;15;1;7;37.7560466902715
"ind";FOLFIRINOX;SB525334;1e-05;1e-08;15;1;18;40.3648654545295
"ind";FOLFIRINOX;SB525334;5e-05;1e-05;16;1;7;31.7101569202729
"ind";FOLFIRINOX;SB525334;5e-05;3e-06;16;1;18;32.3367455626317
"ind";FOLFIRINOX;SB525334;5e-05;1e-06;17;1;7;34.041719627952
"ind";FOLFIRINOX;SB525334;5e-05;3e-07;17;1;18;38.8788834918693
"ind";FOLFIRINOX;SB525334;5e-05;1e-07;18;1;7;35.1427074468302
"ind";FOLFIRINOX;SB525334;5e-05;1e-08;18;1;18;43.4192025560798
"ind";FOLFIRINOX;SB525334;1e-04;1e-05;19;1;7;29.3569963676066
"ind";FOLFIRINOX;SB525334;1e-04;3e-06;19;1;18;34.5128540139501
"ind";FOLFIRINOX;SB525334;1e-04;1e-06;20;1;7;34.9493313928758
"ind";FOLFIRINOX;SB525334;1e-04;3e-07;20;1;18;32.5256011374028
"ind";FOLFIRINOX;SB525334;1e-04;1e-07;21;1;7;28.6023274817195
"ind";FOLFIRINOX;SB525334;1e-04;1e-08;21;1;18;33.4806779337517
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;1e-05;1;1;8;11.1811541222846
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;3e-06;1;1;19;72.715674730176
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;1e-06;2;1;8;85.2542282961278
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;3e-07;2;1;19;92.5603272073515
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;1e-07;3;1;8;102.400154700843
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);0;1e-08;3;1;19;90.3249502511848
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;1e-05;13;1;8;1.3503675871597
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;3e-06;13;1;19;39.2457957189179
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;1e-06;14;1;8;49.4824208296147
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;3e-07;14;1;19;43.5103655529441
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;1e-07;15;1;8;47.2038481834737
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-05;1e-08;15;1;19;43.6183547778797
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;1e-05;16;1;8;0.938501706010008
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;3e-06;16;1;19;38.4085025190684
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;1e-06;17;1;8;43.6010262743435
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;3e-07;17;1;19;43.8438764615824
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;1e-07;18;1;8;36.4591714401148
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);5e-05;1e-08;18;1;19;39.4208387184065
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;1e-05;19;1;8;0.777773557268664
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;3e-06;19;1;19;32.6137504814781
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;1e-06;20;1;8;31.900268183706
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;3e-07;20;1;19;32.9829229481184
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;1e-07;21;1;8;31.508493321149
"ind";FOLFIRINOX;BGJ398 (NVP-BGJ398);1e-04;1e-08;21;1;19;32.7486114437814
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;1e-05;1;1;9;44.012138742296
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;3e-06;1;1;20;65.6983842112219
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;1e-06;2;1;9;92.3310384576627
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;3e-07;2;1;20;92.1758353390344
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;1e-07;3;1;9;99.519353772387
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);0;1e-08;3;1;20;88.5956158258209
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;1e-05;13;1;9;10.4242249968058
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;3e-06;13;1;20;28.6502947886095
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;1e-06;14;1;9;37.2042970921704
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;3e-07;14;1;20;38.5323134211457
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;1e-07;15;1;9;43.8524151444842
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-05;1e-08;15;1;20;43.5482873505377
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;1e-05;16;1;9;7.98366851326148
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;3e-06;16;1;20;23.467314267166
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;1e-06;17;1;9;32.3721559829013
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;3e-07;17;1;20;36.9991175647927
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;1e-07;18;1;9;29.0425719266314
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);5e-05;1e-08;18;1;20;45.9004433522744
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;1e-05;19;1;9;5.28017082388558
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;3e-06;19;1;20;15.4552671901423
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;1e-06;20;1;9;25.9166605713446
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;3e-07;20;1;20;31.4575123614701
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;1e-07;21;1;9;27.1012772551148
"ind";FOLFIRINOX;CX-4945 (Silmitasertib);1e-04;1e-08;21;1;20;29.0192161175174
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;1e-05;1;1;10;98.9206414183255
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;3e-06;1;1;21;77.3926127208168
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;1e-06;2;1;10;90.7029125384594
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;3e-07;2;1;21;86.4682280945898
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;1e-07;3;1;10;95.0247417754747
"ind";FOLFIRINOX;MK-8776 (SCH 900776);0;1e-08;3;1;21;87.6340094484293
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;1e-05;13;1;10;36.484536351088
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;3e-06;13;1;21;41.181314222589
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;1e-06;14;1;10;48.0672597074936
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;3e-07;14;1;21;43.4973063908588
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;1e-07;15;1;10;40.4055497671796
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-05;1e-08;15;1;21;42.8890508029658
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;1e-05;16;1;10;45.2173487201236
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;3e-06;16;1;21;37.7407272885946
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;1e-06;17;1;10;46.7312069710812
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;3e-07;17;1;21;42.0040414339588
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;1e-07;18;1;10;28.7580328758127
"ind";FOLFIRINOX;MK-8776 (SCH 900776);5e-05;1e-08;18;1;21;46.0154644337174
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;1e-05;19;1;10;31.7752015929666
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;3e-06;19;1;21;34.1981784352424
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;1e-06;20;1;10;33.5135769766972
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;3e-07;20;1;21;35.1525018183941
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;1e-07;21;1;10;27.1030352192417
"ind";FOLFIRINOX;MK-8776 (SCH 900776);1e-04;1e-08;21;1;21;34.1057597497161
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;1e-05;1;1;11;75.4312270307075
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;3e-06;1;1;22;75.897087524325
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;1e-06;2;1;11;95.6518326932984
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;3e-07;2;1;22;89.9605494014603
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;1e-07;3;1;11;89.6662159790777
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;0;1e-08;3;1;22;88.6739707983323
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;1e-05;13;1;11;8.31592373323773
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;3e-06;13;1;22;22.926112453826
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;1e-06;14;1;11;34.8204977361503
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;3e-07;14;1;22;41.9462797555049
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;1e-07;15;1;11;36.5711788687689
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-05;1e-08;15;1;22;41.2641896742838
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;1e-05;16;1;11;14.193048947058
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;3e-06;16;1;22;25.0550070114516
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;1e-06;17;1;11;37.0217199607095
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;3e-07;17;1;22;40.1878133531816
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;1e-07;18;1;11;30.7289617997534
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;5e-05;1e-08;18;1;22;46.1967858765162
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;1e-05;19;1;11;14.0923427163622
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;3e-06;19;1;22;24.7546462834912
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;1e-06;20;1;11;32.087868069815
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;3e-07;20;1;22;34.9247198950998
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;1e-07;21;1;11;27.5977765520861
"ind";FOLFIRINOX;CHIR-99021 (CT99021) HCl;1e-04;1e-08;21;1;22;32.32092388549
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;1e-05;1;1;12;86.5561263009327
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;3e-06;1;1;23;76.0949840574628
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;1e-06;2;1;12;88.0817880253134
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;3e-07;2;1;23;85.1575402691506
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;1e-07;3;1;12;87.2289242860547
"ind";FOLFIRINOX;Losmapimod (GW856553X);0;1e-08;3;1;23;89.8887240099915
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;1e-05;13;1;12;29.4687526585283
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;3e-06;13;1;23;38.4695289880436
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;1e-06;14;1;12;40.7229878609438
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;3e-07;14;1;23;44.4227489347836
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;1e-07;15;1;12;41.1983915883928
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-05;1e-08;15;1;23;40.9989882288606
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;1e-05;16;1;12;32.0431655534464
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;3e-06;16;1;23;37.1648684681823
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;1e-06;17;1;12;38.517747432666
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;3e-07;17;1;23;38.7475384578197
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;1e-07;18;1;12;37.4800463223547
"ind";FOLFIRINOX;Losmapimod (GW856553X);5e-05;1e-08;18;1;23;44.1613145553465
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;1e-05;19;1;12;26.9106637162169
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;3e-06;19;1;23;28.2833825615609
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;1e-06;20;1;12;35.7454380046103
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;3e-07;20;1;23;33.9043472883246
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;1e-07;21;1;12;28.8029865299138
"ind";FOLFIRINOX;Losmapimod (GW856553X);1e-04;1e-08;21;1;23;34.2551867004991
"ind";FOLFIRINOX;Axitinib;0;1e-05;1;2;2;68.2717925552103
"ind";FOLFIRINOX;Axitinib;0;3e-06;1;2;13;60.9950767586783
"ind";FOLFIRINOX;Axitinib;0;1e-06;2;2;2;96.6428221853817
"ind";FOLFIRINOX;Axitinib;0;3e-07;2;2;13;83.5377018951167
"ind";FOLFIRINOX;Axitinib;0;1e-07;3;2;2;90.3626209110461
"ind";FOLFIRINOX;Axitinib;0;1e-08;3;2;13;97.4108013710864
