"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";Entinostat;Vandetanib (ZD6474);1e-07;3e-06;13;1;15;53.1146706822769
"ind";Entinostat;Vandetanib (ZD6474);1e-07;1e-06;14;1;4;67.636981196897
"ind";Entinostat;Vandetanib (ZD6474);1e-07;3e-07;14;1;15;82.3819526573952
"ind";Entinostat;Vandetanib (ZD6474);1e-07;1e-07;15;1;4;78.0300291224225
"ind";Entinostat;Vandetanib (ZD6474);1e-07;1e-08;15;1;15;87.3357454935803
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-05;16;1;4;30.5711353612677
"ind";Entinostat;Vandetanib (ZD6474);1e-06;3e-06;16;1;15;42.6751071614832
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-06;17;1;4;55.4914523166449
"ind";Entinostat;Vandetanib (ZD6474);1e-06;3e-07;17;1;15;59.1848378049007
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-07;18;1;4;55.8227283580733
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-08;18;1;15;64.0071119275608
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-05;19;1;4;13.9237468902288
"ind";Entinostat;Vandetanib (ZD6474);1e-05;3e-06;19;1;15;24.1659142808485
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-06;20;1;4;33.9138829867144
"ind";Entinostat;Vandetanib (ZD6474);1e-05;3e-07;20;1;15;34.5828103034405
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-07;21;1;4;35.3043923295311
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-08;21;1;15;38.4058255470379
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-05;1;1;5;82.8126351232294
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;3e-06;1;1;16;87.5610037569607
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-06;2;1;5;100.06425409321
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;3e-07;2;1;16;93.2385036971929
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-07;3;1;5;95.1345454738643
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-08;3;1;16;95.4219032375267
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-05;13;1;5;69.4803682642039
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;3e-06;13;1;16;81.5654504825845
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-06;14;1;5;90.3311609330391
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;3e-07;14;1;16;88.7857570191768
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-07;15;1;5;83.7233490874413
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-08;15;1;16;91.1013836323544
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-05;16;1;5;47.0501704342036
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;3e-06;16;1;16;55.7530730250573
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-06;17;1;5;64.1084073101501
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;3e-07;17;1;16;63.2765573500986
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-07;18;1;5;55.9858871211717
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-08;18;1;16;64.8066134787202
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-05;19;1;5;24.2502090397865
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;3e-06;19;1;16;29.6160308797439
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-06;20;1;5;38.3300310999256
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;3e-07;20;1;16;39.1226851776698
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-07;21;1;5;39.0039169318833
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-08;21;1;16;38.8712176194936
"ind";Entinostat;Alisertib (MLN8237);0;1e-05;1;1;6;38.9588180552526
"ind";Entinostat;Alisertib (MLN8237);0;3e-06;1;1;17;48.752357877295
"ind";Entinostat;Alisertib (MLN8237);0;1e-06;2;1;6;56.3769014651527
"ind";Entinostat;Alisertib (MLN8237);0;3e-07;2;1;17;55.9089120751947
"ind";Entinostat;Alisertib (MLN8237);0;1e-07;3;1;6;49.5695684114245
"ind";Entinostat;Alisertib (MLN8237);0;1e-08;3;1;17;90.1434457135554
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-05;13;1;6;35.1270663800566
"ind";Entinostat;Alisertib (MLN8237);1e-07;3e-06;13;1;17;51.0172187392916
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-06;14;1;6;63.4493970238874
"ind";Entinostat;Alisertib (MLN8237);1e-07;3e-07;14;1;17;67.4435991028629
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-07;15;1;6;59.6228399836959
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-08;15;1;17;89.9047286231177
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-05;16;1;6;29.8559285690463
"ind";Entinostat;Alisertib (MLN8237);1e-06;3e-06;16;1;17;43.937167347823
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-06;17;1;6;56.4309728931549
"ind";Entinostat;Alisertib (MLN8237);1e-06;3e-07;17;1;17;60.1826799653258
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-07;18;1;6;55.6196653533488
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-08;18;1;17;61.491019627161
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-05;19;1;6;15.0443713325803
"ind";Entinostat;Alisertib (MLN8237);1e-05;3e-06;19;1;17;24.5888047941759
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-06;20;1;6;32.3845352174117
"ind";Entinostat;Alisertib (MLN8237);1e-05;3e-07;20;1;17;37.6492977945528
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-07;21;1;6;33.7171952158592
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-08;21;1;17;38.1770254870634
"ind";Entinostat;SB525334;0;1e-05;1;1;7;74.5113722661389
"ind";Entinostat;SB525334;0;3e-06;1;1;18;89.8504210753426
"ind";Entinostat;SB525334;0;1e-06;2;1;7;102.374922191156
"ind";Entinostat;SB525334;0;3e-07;2;1;18;96.4036892533922
"ind";Entinostat;SB525334;0;1e-07;3;1;7;97.8204078910047
"ind";Entinostat;SB525334;0;1e-08;3;1;18;94.3111958256385
"ind";Entinostat;SB525334;1e-07;1e-05;13;1;7;61.6903047155185
"ind";Entinostat;SB525334;1e-07;3e-06;13;1;18;83.2211223304077
"ind";Entinostat;SB525334;1e-07;1e-06;14;1;7;89.362597624458
"ind";Entinostat;SB525334;1e-07;3e-07;14;1;18;91.8886069553211
"ind";Entinostat;SB525334;1e-07;1e-07;15;1;7;84.7830546283755
"ind";Entinostat;SB525334;1e-07;1e-08;15;1;18;92.8680317734572
"ind";Entinostat;SB525334;1e-06;1e-05;16;1;7;46.880636437236
"ind";Entinostat;SB525334;1e-06;3e-06;16;1;18;57.0323699548214
