"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";MLN8237;Veliparib (ABT-888);0;1e-05;1;1;2;68.9770620166444
"ind";MLN8237;Veliparib (ABT-888);0;3e-06;1;1;13;73.5847310065683
"ind";MLN8237;Veliparib (ABT-888);0;1e-06;2;1;2;83.5169560750757
"ind";MLN8237;Veliparib (ABT-888);0;3e-07;2;1;13;97.0447895280959
"ind";MLN8237;Veliparib (ABT-888);0;1e-07;3;1;2;94.0800625684708
"ind";MLN8237;Veliparib (ABT-888);0;1e-08;3;1;13;102.876285334833
"ind";MLN8237;DMSO;0;0;3;1;1;97.0470306122349
"ind";MLN8237;Veliparib (ABT-888);1e-08;1e-05;4;1;2;60.3918259541578
"ind";MLN8237;Veliparib (ABT-888);1e-08;3e-06;4;1;13;59.996355802313
"ind";MLN8237;Veliparib (ABT-888);1e-08;1e-06;5;1;2;72.7129817559511
"ind";MLN8237;Veliparib (ABT-888);1e-08;3e-07;5;1;13;82.5064544847179
"ind";MLN8237;Veliparib (ABT-888);1e-08;1e-07;6;1;2;72.4201467617796
"ind";MLN8237;Veliparib (ABT-888);1e-08;1e-08;6;1;13;89.2949256983169
"ind";MLN8237;DMSO;1e-08;0;6;1;1;86.7368093522715
"ind";MLN8237;Veliparib (ABT-888);1e-07;1e-05;7;1;2;41.9294500217125
"ind";MLN8237;Veliparib (ABT-888);1e-07;3e-06;7;1;13;42.4732864394597
"ind";MLN8237;Veliparib (ABT-888);1e-07;1e-06;8;1;2;40.8212501546835
"ind";MLN8237;Veliparib (ABT-888);1e-07;3e-07;8;1;13;43.8117008626875
"ind";MLN8237;Veliparib (ABT-888);1e-07;1e-07;9;1;2;41.4362815931965
"ind";MLN8237;Veliparib (ABT-888);1e-07;1e-08;9;1;13;49.7510285439417
"ind";MLN8237;DMSO;1e-07;0;9;1;1;52.1152748722176
"ind";MLN8237;Veliparib (ABT-888);1e-06;1e-05;10;1;2;50.5339139365228
"ind";MLN8237;Veliparib (ABT-888);1e-06;3e-06;10;1;13;54.8331577817424
"ind";MLN8237;Veliparib (ABT-888);1e-06;1e-06;11;1;2;48.6261991830112
"ind";MLN8237;Veliparib (ABT-888);1e-06;3e-07;11;1;13;50.8963849364068
"ind";MLN8237;Veliparib (ABT-888);1e-06;1e-07;12;1;2;54.8321184383736
"ind";MLN8237;Veliparib (ABT-888);1e-06;1e-08;12;1;13;56.6777324255968
"ind";MLN8237;DMSO;1e-06;0;12;1;1;55.4330862619269
"ind";MLN8237;Erlotinib HCl (OSI-744);0;1e-05;1;1;3;59.7986207263906
"ind";MLN8237;Erlotinib HCl (OSI-744);0;3e-06;1;1;14;68.4646657358048
"ind";MLN8237;Erlotinib HCl (OSI-744);0;1e-06;2;1;3;81.8443927587648
"ind";MLN8237;Erlotinib HCl (OSI-744);0;3e-07;2;1;14;87.7509811239004
"ind";MLN8237;Erlotinib HCl (OSI-744);0;1e-07;3;1;3;98.4419268516633
"ind";MLN8237;Erlotinib HCl (OSI-744);0;1e-08;3;1;14;104.238084983859
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-08;1e-05;4;1;3;50.3977599552043
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-08;3e-06;4;1;14;54.6247694362894
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-08;1e-06;5;1;3;65.7415861094357
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-08;3e-07;5;1;14;71.9807643526011
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-08;1e-07;6;1;3;74.2849886013264
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-08;1e-08;6;1;14;83.4995470736475
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-07;1e-05;7;1;3;43.0649326521737
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-07;3e-06;7;1;14;45.9233867523345
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-07;1e-06;8;1;3;41.3131194039885
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-07;3e-07;8;1;14;45.1189349848499
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-07;1e-07;9;1;3;46.8109859893266
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-07;1e-08;9;1;14;52.0240724916016
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-06;1e-05;10;1;3;43.5388732283661
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-06;3e-06;10;1;14;44.3680094008608
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-06;1e-06;11;1;3;49.1201471190539
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-06;3e-07;11;1;14;47.7869294126703
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-06;1e-07;12;1;3;50.7316490124452
"ind";MLN8237;Erlotinib HCl (OSI-744);1e-06;1e-08;12;1;14;54.9810043759604
"ind";MLN8237;Vandetanib (ZD6474);0;1e-05;1;1;4;54.0297453576267
"ind";MLN8237;Vandetanib (ZD6474);0;3e-06;1;1;15;69.5575352881433
"ind";MLN8237;Vandetanib (ZD6474);0;1e-06;2;1;4;91.7745391405345
"ind";MLN8237;Vandetanib (ZD6474);0;3e-07;2;1;15;103.232520274504
"ind";MLN8237;Vandetanib (ZD6474);0;1e-07;3;1;4;98.3535826653116
"ind";MLN8237;Vandetanib (ZD6474);0;1e-08;3;1;15;107.035477661101
"ind";MLN8237;Vandetanib (ZD6474);1e-08;1e-05;4;1;4;46.8697088896662
"ind";MLN8237;Vandetanib (ZD6474);1e-08;3e-06;4;1;15;60.0057098926326
"ind";MLN8237;Vandetanib (ZD6474);1e-08;1e-06;5;1;4;76.8981576664403
"ind";MLN8237;Vandetanib (ZD6474);1e-08;3e-07;5;1;15;81.2374162313604
"ind";MLN8237;Vandetanib (ZD6474);1e-08;1e-07;6;1;4;78.2194229240821
"ind";MLN8237;Vandetanib (ZD6474);1e-08;1e-08;6;1;15;85.7206238528654
"ind";MLN8237;Vandetanib (ZD6474);1e-07;1e-05;7;1;4;34.3804392979625
"ind";MLN8237;Vandetanib (ZD6474);1e-07;3e-06;7;1;15;39.3409653616087
"ind";MLN8237;Vandetanib (ZD6474);1e-07;1e-06;8;1;4;40.4876209332849
"ind";MLN8237;Vandetanib (ZD6474);1e-07;3e-07;8;1;15;47.7627646793447
"ind";MLN8237;Vandetanib (ZD6474);1e-07;1e-07;9;1;4;47.297138850103
"ind";MLN8237;Vandetanib (ZD6474);1e-07;1e-08;9;1;15;49.4285722637581
"ind";MLN8237;Vandetanib (ZD6474);1e-06;1e-05;10;1;4;41.3344259430498
"ind";MLN8237;Vandetanib (ZD6474);1e-06;3e-06;10;1;15;44.2464062267061
"ind";MLN8237;Vandetanib (ZD6474);1e-06;1e-06;11;1;4;49.0590856961343
"ind";MLN8237;Vandetanib (ZD6474);1e-06;3e-07;11;1;15;45.9389769028672
"ind";MLN8237;Vandetanib (ZD6474);1e-06;1e-07;12;1;4;53.7584767383586
"ind";MLN8237;Vandetanib (ZD6474);1e-06;1e-08;12;1;15;60.2780178552695
"ind";MLN8237;Vatalanib (PTK787) 2HCl;0;1e-05;1;1;5;89.5461869577348
"ind";MLN8237;Vatalanib (PTK787) 2HCl;0;3e-06;1;1;16;96.3557048745529
"ind";MLN8237;Vatalanib (PTK787) 2HCl;0;1e-06;2;1;5;114.439759820739
"ind";MLN8237;Vatalanib (PTK787) 2HCl;0;3e-07;2;1;16;102.603457700511
"ind";MLN8237;Vatalanib (PTK787) 2HCl;0;1e-07;3;1;5;106.023936727374
"ind";MLN8237;Vatalanib (PTK787) 2HCl;0;1e-08;3;1;16;98.5313103813838
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-08;1e-05;4;1;5;66.4205371651325
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-08;3e-06;4;1;16;81.7383797351428
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-08;1e-06;5;1;5;92.736711264241
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-08;3e-07;5;1;16;87.8736236414239
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-08;1e-07;6;1;5;80.4495939577773
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-08;1e-08;6;1;16;94.0364101469794
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-07;1e-05;7;1;5;44.8175254078854
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-07;3e-06;7;1;16;52.6417022885367
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-07;1e-06;8;1;5;51.8006136673003
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-07;3e-07;8;1;16;56.3555359812554
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-07;1e-07;9;1;5;41.8712467930573
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-07;1e-08;9;1;16;53.1169420439402
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-06;1e-05;10;1;5;49.5504352737549
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-06;3e-06;10;1;16;50.497277082771
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-06;1e-06;11;1;5;58.1868589971571
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-06;3e-07;11;1;16;55.1353468662336
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-06;1e-07;12;1;5;54.9303363867293
"ind";MLN8237;Vatalanib (PTK787) 2HCl;1e-06;1e-08;12;1;16;58.0740902416376
"ind";MLN8237;Alisertib (MLN8237);0;1e-05;1;1;6;35.5660702459704
"ind";MLN8237;Alisertib (MLN8237);0;3e-06;1;1;17;53.6490858487879
"ind";MLN8237;Alisertib (MLN8237);0;1e-06;2;1;6;62.2566677937046
"ind";MLN8237;Alisertib (MLN8237);0;3e-07;2;1;17;61.5244503903546
"ind";MLN8237;Alisertib (MLN8237);0;1e-07;3;1;6;55.028554335085
"ind";MLN8237;Alisertib (MLN8237);0;1e-08;3;1;17;104.082443314375
"ind";MLN8237;Alisertib (MLN8237);1e-08;1e-05;4;1;6;40.004586102615
"ind";MLN8237;Alisertib (MLN8237);1e-08;3e-06;4;1;17;50.1553331144216
"ind";MLN8237;Alisertib (MLN8237);1e-08;1e-06;5;1;6;58.9011477273945
"ind";MLN8237;Alisertib (MLN8237);1e-08;3e-07;5;1;17;67.348151121825
"ind";MLN8237;Alisertib (MLN8237);1e-08;1e-07;6;1;6;54.0331232235754
"ind";MLN8237;Alisertib (MLN8237);1e-08;1e-08;6;1;17;67.51210753826
"ind";MLN8237;Alisertib (MLN8237);1e-07;1e-05;7;1;6;33.2984828509968
"ind";MLN8237;Alisertib (MLN8237);1e-07;3e-06;7;1;17;55.1280714626517
"ind";MLN8237;Alisertib (MLN8237);1e-07;1e-06;8;1;6;55.2598082346526
"ind";MLN8237;Alisertib (MLN8237);1e-07;3e-07;8;1;17;60.4308013304894
"ind";MLN8237;Alisertib (MLN8237);1e-07;1e-07;9;1;6;43.424025786109
"ind";MLN8237;Alisertib (MLN8237);1e-07;1e-08;9;1;17;48.9444980897194
"ind";MLN8237;Alisertib (MLN8237);1e-06;1e-05;10;1;6;39.5233701228406
"ind";MLN8237;Alisertib (MLN8237);1e-06;3e-06;10;1;17;49.7258244672472
"ind";MLN8237;Alisertib (MLN8237);1e-06;1e-06;11;1;6;61.0668794722214
"ind";MLN8237;Alisertib (MLN8237);1e-06;3e-07;11;1;17;61.4363660398452
"ind";MLN8237;Alisertib (MLN8237);1e-06;1e-07;12;1;6;56.6831889782832
"ind";MLN8237;Alisertib (MLN8237);1e-06;1e-08;12;1;17;62.3455316517407
"ind";MLN8237;SB525334;0;1e-05;1;1;7;76.4543580479443
"ind";MLN8237;SB525334;0;3e-06;1;1;18;98.8750732006287
"ind";MLN8237;SB525334;0;1e-06;2;1;7;109.328269132769
"ind";MLN8237;SB525334;0;3e-07;2;1;18;106.086557165347
"ind";MLN8237;SB525334;0;1e-07;3;1;7;107.166954597259
