"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";MLN8237;CX-4945 (Silmitasertib);1e-08;1e-06;5;1;9;78.4857785496683
"ind";MLN8237;CX-4945 (Silmitasertib);1e-08;3e-07;5;1;20;92.909147851835
"ind";MLN8237;CX-4945 (Silmitasertib);1e-08;1e-07;6;1;9;89.2283688750961
"ind";MLN8237;CX-4945 (Silmitasertib);1e-08;1e-08;6;1;20;93.2248384249637
"ind";MLN8237;CX-4945 (Silmitasertib);1e-07;1e-05;7;1;9;23.9248355778265
"ind";MLN8237;CX-4945 (Silmitasertib);1e-07;3e-06;7;1;20;56.507245964183
"ind";MLN8237;CX-4945 (Silmitasertib);1e-07;1e-06;8;1;9;72.5958488739572
"ind";MLN8237;CX-4945 (Silmitasertib);1e-07;3e-07;8;1;20;88.6514249921704
"ind";MLN8237;CX-4945 (Silmitasertib);1e-07;1e-07;9;1;9;84.3110212681149
"ind";MLN8237;CX-4945 (Silmitasertib);1e-07;1e-08;9;1;20;95.3825128832958
"ind";MLN8237;CX-4945 (Silmitasertib);1e-06;1e-05;10;1;9;22.6244910742249
"ind";MLN8237;CX-4945 (Silmitasertib);1e-06;3e-06;10;1;20;58.9407510747943
"ind";MLN8237;CX-4945 (Silmitasertib);1e-06;1e-06;11;1;9;86.4885118013837
"ind";MLN8237;CX-4945 (Silmitasertib);1e-06;3e-07;11;1;20;101.641431540586
"ind";MLN8237;CX-4945 (Silmitasertib);1e-06;1e-07;12;1;9;98.4947755032315
"ind";MLN8237;CX-4945 (Silmitasertib);1e-06;1e-08;12;1;20;118.868206018848
"ind";MLN8237;MK-8776 (SCH 900776);0;1e-05;1;1;10;86.5299661190673
"ind";MLN8237;MK-8776 (SCH 900776);0;3e-06;1;1;21;81.6303846482362
"ind";MLN8237;MK-8776 (SCH 900776);0;1e-06;2;1;10;95.5745238163027
"ind";MLN8237;MK-8776 (SCH 900776);0;3e-07;2;1;21;96.0881473678217
"ind";MLN8237;MK-8776 (SCH 900776);0;1e-07;3;1;10;95.0153460695271
"ind";MLN8237;MK-8776 (SCH 900776);0;1e-08;3;1;21;97.180081428124
"ind";MLN8237;MK-8776 (SCH 900776);1e-08;1e-05;4;1;10;83.1528058537141
"ind";MLN8237;MK-8776 (SCH 900776);1e-08;3e-06;4;1;21;79.0324288927483
"ind";MLN8237;MK-8776 (SCH 900776);1e-08;1e-06;5;1;10;92.8166728354639
"ind";MLN8237;MK-8776 (SCH 900776);1e-08;3e-07;5;1;21;97.3900862682573
"ind";MLN8237;MK-8776 (SCH 900776);1e-08;1e-07;6;1;10;90.528941149674
